,PM2.5,WindDir,Wind Speed(km/h),Temp(C)
2016-03-05 21:00:00,64.4,200.0,11.0,32.6
2016-03-05 22:00:00,61.5,220.0,11.0,30.5
2016-03-05 23:00:00,54.7,220.0,11.0,30.5
2016-03-06 00:00:00,51.5,220.0,11.0,30.5
2016-03-06 01:00:00,52.2,245.0,4.0,28.5
2016-03-06 02:00:00,53.1,245.0,4.0,28.5
2016-03-06 03:00:00,52.3,245.0,4.0,28.5
2016-03-06 04:00:00,52.8,175.0,7.0,27.3
2016-03-06 05:00:00,54.9,175.0,7.0,27.3
2016-03-06 06:00:00,64.2,175.0,7.0,27.3
2016-03-06 07:00:00,64.2,165.0,12.0,27.5
2016-03-06 08:00:00,57.9,165.0,12.0,27.5
2016-03-06 09:00:00,54.0,165.0,12.0,27.5
2016-03-06 10:00:00,52.3,175.0,16.0,32.1
2016-03-06 11:00:00,41.9,175.0,16.0,32.1
2016-03-06 12:00:00,41.2,175.0,16.0,32.1
2016-03-06 13:00:00,43.8,170.0,12.0,35.2
2016-03-06 14:00:00,41.8,170.0,12.0,35.2
2016-03-06 15:00:00,45.2,170.0,12.0,35.2
2016-03-06 16:00:00,47.3,185.0,10.0,35.4
2016-03-06 17:00:00,46.6,185.0,10.0,35.4
2016-03-06 18:00:00,58.7,185.0,10.0,35.4
2016-03-06 19:00:00,70.4,185.0,12.0,32.6
2016-03-06 20:00:00,58.7,185.0,12.0,32.6
2016-03-06 21:00:00,53.3,185.0,12.0,32.6
2016-03-06 22:00:00,48.2,205.0,13.0,31.2
2016-03-06 23:00:00,0.0,205.0,13.0,31.2
2016-03-07 00:00:00,43.9,205.0,13.0,31.2
2016-03-07 01:00:00,41.9,230.0,11.0,29.6
2016-03-07 02:00:00,45.9,230.0,11.0,29.6
2016-03-07 03:00:00,48.1,230.0,11.0,29.6
2016-03-07 04:00:00,43.6,230.0,7.0,27.8
2016-03-07 05:00:00,44.8,230.0,7.0,27.8
2016-03-07 06:00:00,57.2,230.0,7.0,27.8
2016-03-07 07:00:00,63.7,280.0,11.0,28.5
2016-03-07 08:00:00,58.5,280.0,11.0,28.5
2016-03-07 09:00:00,55.3,280.0,11.0,28.5
2016-03-07 10:00:00,53.3,265.0,12.0,34.1
2016-03-07 11:00:00,52.1,265.0,12.0,34.1
2016-03-07 12:00:00,46.4,265.0,12.0,34.1
2016-03-07 13:00:00,48.1,250.0,10.0,35.9
2016-03-07 14:00:00,47.9,250.0,10.0,35.9
2016-03-07 15:00:00,49.4,250.0,10.0,35.9
2016-03-07 16:00:00,52.6,225.0,13.0,35.9
2016-03-07 17:00:00,49.7,225.0,13.0,35.9
2016-03-07 18:00:00,49.8,225.0,13.0,35.9
2016-03-07 19:00:00,49.4,225.0,14.0,32.5
2016-03-07 20:00:00,46.1,225.0,14.0,32.5
2016-03-07 21:00:00,46.8,225.0,14.0,32.5
2016-03-07 22:00:00,0.0,230.0,15.0,31.3
2016-03-07 23:00:00,47.5,230.0,15.0,31.3
2016-03-08 00:00:00,43.6,230.0,15.0,31.3
2016-03-08 01:00:00,41.5,215.0,21.0,29.7
2016-03-08 02:00:00,35.6,215.0,21.0,29.7
2016-03-08 03:00:00,38.2,215.0,21.0,29.7
2016-03-08 04:00:00,38.8,215.0,23.0,28.6
2016-03-08 05:00:00,38.9,215.0,23.0,28.6
2016-03-08 06:00:00,43.5,215.0,23.0,28.6
2016-03-08 07:00:00,48.1,225.0,22.0,28.8
2016-03-08 08:00:00,43.1,225.0,22.0,28.8
2016-03-08 09:00:00,51.5,225.0,22.0,28.8
2016-03-08 10:00:00,53.7,240.0,21.0,34.9
2016-03-08 11:00:00,51.5,240.0,21.0,34.9
2016-03-08 12:00:00,48.5,240.0,21.0,34.9
2016-03-08 13:00:00,50.4,260.0,16.0,37.6
2016-03-08 14:00:00,48.7,260.0,16.0,37.6
2016-03-08 15:00:00,49.3,260.0,16.0,37.6
2016-03-08 16:00:00,52.6,240.0,17.0,38.9
2016-03-08 17:00:00,57.4,240.0,17.0,38.9
2016-03-08 18:00:00,64.2,240.0,17.0,38.9
2016-03-08 19:00:00,67.8,230.0,22.0,35.2
2016-03-08 20:00:00,64.1,230.0,22.0,35.2
2016-03-08 21:00:00,56.9,230.0,22.0,35.2
2016-03-08 22:00:00,47.7,220.0,20.0,33.0
2016-03-08 23:00:00,43.2,220.0,20.0,33.0
2016-03-09 00:00:00,35.6,220.0,20.0,33.0
2016-03-09 01:00:00,37.1,215.0,21.0,30.4
2016-03-09 02:00:00,36.8,215.0,21.0,30.4
2016-03-09 03:00:00,35.8,215.0,21.0,30.4
2016-03-09 04:00:00,0.0,230.0,15.0,28.9
2016-03-09 05:00:00,0.0,230.0,15.0,28.9
2016-03-09 06:00:00,73.0,230.0,15.0,28.9
2016-03-09 07:00:00,45.2,255.0,12.0,28.8
2016-03-09 08:00:00,49.9,255.0,12.0,28.8
2016-03-09 09:00:00,48.8,255.0,12.0,28.8
2016-03-09 10:00:00,50.4,225.0,13.0,34.9
2016-03-09 11:00:00,49.5,225.0,13.0,34.9
2016-03-09 12:00:00,48.7,225.0,13.0,34.9
2016-03-09 13:00:00,49.9,230.0,18.0,38.4
2016-03-09 14:00:00,49.6,230.0,18.0,38.4
2016-03-09 15:00:00,49.6,230.0,18.0,38.4
2016-03-09 16:00:00,53.9,230.0,19.0,39.4
2016-03-09 17:00:00,56.2,230.0,19.0,39.4
2016-03-09 18:00:00,67.2,230.0,19.0,39.4
2016-03-09 19:00:00,76.7,225.0,24.0,35.4
2016-03-09 20:00:00,70.8,225.0,24.0,35.4
2016-03-09 21:00:00,64.4,225.0,24.0,35.4
2016-03-09 22:00:00,50.0,225.0,16.0,33.0
2016-03-09 23:00:00,44.9,225.0,16.0,33.0
2016-03-10 00:00:00,39.7,225.0,16.0,33.0
2016-03-10 01:00:00,0.0,230.0,15.0,30.6
2016-03-10 02:00:00,37.0,230.0,15.0,30.6
2016-03-10 03:00:00,39.5,230.0,15.0,30.6
2016-03-10 04:00:00,39.3,265.0,20.0,28.6
2016-03-10 05:00:00,52.2,265.0,20.0,28.6
2016-03-10 06:00:00,53.4,265.0,20.0,28.6
2016-03-10 07:00:00,55.1,285.0,13.0,29.1
2016-03-10 08:00:00,60.7,285.0,13.0,29.1
2016-03-10 09:00:00,61.9,285.0,13.0,29.1
2016-03-10 10:00:00,59.0,270.0,9.0,35.3
2016-03-10 11:00:00,51.3,270.0,9.0,35.3
2016-03-10 12:00:00,55.5,270.0,9.0,35.3
2016-03-10 13:00:00,52.8,240.0,3.0,38.6
2016-03-10 14:00:00,39.3,240.0,3.0,38.6
2016-03-10 15:00:00,25.2,240.0,3.0,38.6
2016-03-10 16:00:00,23.1,180.0,5.0,39.5
2016-03-10 17:00:00,22.7,180.0,5.0,39.5
2016-03-10 18:00:00,24.5,180.0,5.0,39.5
2016-03-10 19:00:00,25.2,175.0,10.0,36.4
2016-03-10 20:00:00,29.3,175.0,10.0,36.4
2016-03-10 21:00:00,29.3,175.0,10.0,36.4
2016-03-10 22:00:00,28.8,185.0,13.0,33.5
2016-03-10 23:00:00,30.7,185.0,13.0,33.5
2016-03-11 00:00:00,32.2,185.0,13.0,33.5
2016-03-11 01:00:00,31.7,200.0,16.0,27.4
2016-03-11 02:00:00,31.8,200.0,16.0,27.4
2016-03-11 03:00:00,31.7,200.0,16.0,27.4
2016-03-11 04:00:00,32.0,190.0,17.0,25.1
2016-03-11 05:00:00,31.8,190.0,17.0,25.1
2016-03-11 06:00:00,31.9,190.0,17.0,25.1
2016-03-11 07:00:00,31.9,190.0,16.0,24.7
2016-03-11 08:00:00,31.8,190.0,16.0,24.7
2016-03-11 09:00:00,31.8,190.0,16.0,24.7
2016-03-11 10:00:00,31.8,190.0,12.0,28.5
2016-03-11 11:00:00,31.7,190.0,12.0,28.5
2016-03-11 12:00:00,31.7,190.0,12.0,28.5
2016-03-11 13:00:00,32.0,120.0,9.0,33.7
2016-03-11 14:00:00,31.9,120.0,9.0,33.7
2016-03-11 15:00:00,31.7,120.0,9.0,33.7
2016-03-11 16:00:00,31.7,145.0,10.0,35.4
2016-03-11 17:00:00,31.7,145.0,10.0,35.4
2016-03-11 18:00:00,31.8,145.0,10.0,35.4
2016-03-11 19:00:00,32.0,165.0,17.0,31.6
2016-03-11 20:00:00,32.0,165.0,17.0,31.6
2016-03-11 21:00:00,32.1,165.0,17.0,31.6
2016-03-11 22:00:00,32.0,190.0,26.0,27.8
2016-03-11 23:00:00,31.8,190.0,26.0,27.8
2016-03-12 00:00:00,31.8,190.0,26.0,27.8
2016-03-12 01:00:00,31.9,190.0,23.0,25.7
2016-03-12 02:00:00,31.8,190.0,23.0,25.7
2016-03-12 03:00:00,31.7,190.0,23.0,25.7
2016-03-12 04:00:00,31.8,185.0,30.0,24.3
2016-03-12 05:00:00,31.8,185.0,30.0,24.3
2016-03-12 06:00:00,31.9,185.0,30.0,24.3
2016-03-12 07:00:00,31.8,190.0,29.0,23.5
2016-03-12 08:00:00,31.8,190.0,29.0,23.5
2016-03-12 09:00:00,31.8,190.0,29.0,23.5
2016-03-12 10:00:00,31.8,205.0,24.0,28.5
2016-03-12 11:00:00,31.8,205.0,24.0,28.5
2016-03-12 12:00:00,31.7,205.0,24.0,28.5
2016-03-12 13:00:00,31.7,205.0,17.0,33.2
2016-03-12 14:00:00,31.7,205.0,17.0,33.2
2016-03-12 15:00:00,31.6,205.0,17.0,33.2
2016-03-12 16:00:00,31.6,220.0,17.0,35.3
2016-03-12 17:00:00,47.6,220.0,17.0,35.3
2016-03-12 18:00:00,47.3,220.0,17.0,35.3
2016-03-12 19:00:00,51.8,215.0,23.0,32.2
2016-03-12 20:00:00,53.2,215.0,23.0,32.2
2016-03-12 21:00:00,51.5,215.0,23.0,32.2
2016-03-12 22:00:00,51.8,230.0,23.0,30.6
2016-03-12 23:00:00,44.6,230.0,23.0,30.6
2016-03-13 00:00:00,48.8,230.0,23.0,30.6
2016-03-13 01:00:00,48.1,240.0,24.0,28.6
2016-03-13 02:00:00,0.0,240.0,24.0,28.6
2016-03-13 03:00:00,47.1,240.0,24.0,28.6
2016-03-13 04:00:00,48.7,245.0,26.0,28.0
2016-03-13 05:00:00,45.9,245.0,26.0,28.0
2016-03-13 06:00:00,45.1,245.0,26.0,28.0
2016-03-13 07:00:00,59.5,235.0,19.0,27.3
2016-03-13 08:00:00,67.2,235.0,19.0,27.3
2016-03-13 09:00:00,61.3,235.0,19.0,27.3
2016-03-13 10:00:00,52.4,230.0,20.0,33.2
2016-03-13 11:00:00,50.4,230.0,20.0,33.2
2016-03-13 12:00:00,47.3,230.0,20.0,33.2
2016-03-13 13:00:00,45.0,200.0,12.0,37.4
2016-03-13 14:00:00,48.4,200.0,12.0,37.4
2016-03-13 15:00:00,45.2,200.0,12.0,37.4
2016-03-13 16:00:00,49.9,230.0,21.0,38.6
2016-03-13 17:00:00,46.7,230.0,21.0,38.6
2016-03-13 18:00:00,53.2,230.0,21.0,38.6
2016-03-13 19:00:00,56.7,235.0,23.0,34.1
2016-03-13 20:00:00,64.7,235.0,23.0,34.1
2016-03-13 21:00:00,72.5,235.0,23.0,34.1
2016-03-13 22:00:00,66.0,215.0,17.0,32.1
2016-03-13 23:00:00,59.6,215.0,17.0,32.1
2016-03-14 00:00:00,60.6,215.0,17.0,32.1
2016-03-14 01:00:00,47.6,210.0,7.0,29.0
2016-03-14 02:00:00,45.4,210.0,7.0,29.0
2016-03-14 03:00:00,47.2,210.0,7.0,29.0
2016-03-14 04:00:00,44.7,245.0,11.0,27.5
2016-03-14 05:00:00,45.4,245.0,11.0,27.5
2016-03-14 06:00:00,43.5,245.0,11.0,27.5
2016-03-14 07:00:00,53.5,200.0,12.0,28.0
2016-03-14 08:00:00,64.6,200.0,12.0,28.0
2016-03-14 09:00:00,55.7,200.0,12.0,28.0
2016-03-14 10:00:00,54.3,215.0,10.0,34.2
2016-03-14 11:00:00,50.9,215.0,10.0,34.2
2016-03-14 12:00:00,51.2,215.0,10.0,34.2
2016-03-14 13:00:00,46.9,220.0,9.0,38.0
2016-03-14 14:00:00,50.1,220.0,9.0,38.0
2016-03-14 15:00:00,0.0,220.0,9.0,38.0
2016-03-14 16:00:00,52.7,220.0,7.0,39.1
2016-03-14 17:00:00,49.3,220.0,7.0,39.1
2016-03-14 18:00:00,32.7,220.0,7.0,39.1
2016-03-14 19:00:00,33.5,195.0,9.0,34.4
2016-03-14 20:00:00,36.1,195.0,9.0,34.4
2016-03-14 21:00:00,39.8,195.0,9.0,34.4
2016-03-14 22:00:00,48.4,190.0,12.0,32.5
2016-03-14 23:00:00,53.4,190.0,12.0,32.5
2016-03-15 00:00:00,53.8,190.0,12.0,32.5
2016-03-15 01:00:00,49.2,210.0,17.0,29.0
2016-03-15 02:00:00,48.6,210.0,17.0,29.0
2016-03-15 03:00:00,43.3,210.0,17.0,29.0
2016-03-15 04:00:00,47.4,200.0,21.0,26.9
2016-03-15 05:00:00,49.5,200.0,21.0,26.9
2016-03-15 06:00:00,42.3,200.0,21.0,26.9
2016-03-15 07:00:00,50.6,260.0,6.0,25.9
2016-03-15 08:00:00,51.7,260.0,6.0,25.9
2016-03-15 09:00:00,62.3,260.0,6.0,25.9
2016-03-15 10:00:00,58.7,260.0,6.0,32.1
2016-03-15 11:00:00,56.3,260.0,6.0,32.1
2016-03-15 12:00:00,53.7,260.0,6.0,32.1
2016-03-15 13:00:00,50.9,235.0,9.0,37.0
2016-03-15 14:00:00,43.7,235.0,9.0,37.0
2016-03-15 15:00:00,42.7,235.0,9.0,37.0
2016-03-15 16:00:00,41.2,240.0,12.0,38.9
2016-03-15 17:00:00,45.8,240.0,12.0,38.9
2016-03-15 18:00:00,46.6,240.0,12.0,38.9
2016-03-15 19:00:00,45.1,225.0,16.0,35.2
2016-03-15 20:00:00,49.1,225.0,16.0,35.2
2016-03-15 21:00:00,46.8,225.0,16.0,35.2
2016-03-15 22:00:00,45.8,235.0,13.0,33.9
2016-03-15 23:00:00,38.9,235.0,13.0,33.9
2016-03-16 00:00:00,37.2,235.0,13.0,33.9
2016-03-16 01:00:00,38.1,250.0,12.0,31.0
2016-03-16 02:00:00,43.1,250.0,12.0,31.0
2016-03-16 03:00:00,0.0,250.0,12.0,31.0
2016-03-16 04:00:00,0.0,260.0,23.0,29.7
2016-03-16 05:00:00,44.9,260.0,23.0,29.7
2016-03-16 06:00:00,45.2,260.0,23.0,29.7
2016-03-16 07:00:00,50.3,245.0,24.0,28.7
2016-03-16 08:00:00,50.5,245.0,24.0,28.7
2016-03-16 09:00:00,54.7,245.0,24.0,28.7
2016-03-16 10:00:00,50.2,235.0,28.0,35.1
2016-03-16 11:00:00,48.8,235.0,28.0,35.1
2016-03-16 12:00:00,48.5,235.0,28.0,35.1
2016-03-16 13:00:00,53.2,235.0,27.0,38.3
2016-03-16 14:00:00,50.1,235.0,27.0,38.3
2016-03-16 15:00:00,48.9,235.0,27.0,38.3
2016-03-16 16:00:00,50.2,235.0,24.0,39.5
2016-03-16 17:00:00,48.1,235.0,24.0,39.5
2016-03-16 18:00:00,49.6,235.0,24.0,39.5
2016-03-16 19:00:00,55.8,230.0,30.0,34.5
2016-03-16 20:00:00,62.3,230.0,30.0,34.5
2016-03-16 21:00:00,70.1,230.0,30.0,34.5
2016-03-16 22:00:00,62.8,215.0,26.0,32.3
2016-03-16 23:00:00,57.4,215.0,26.0,32.3
2016-03-17 00:00:00,41.5,215.0,26.0,32.3
2016-03-17 01:00:00,45.1,210.0,22.0,30.2
2016-03-17 02:00:00,40.9,210.0,22.0,30.2
2016-03-17 03:00:00,40.6,210.0,22.0,30.2
2016-03-17 04:00:00,37.0,215.0,26.0,28.4
2016-03-17 05:00:00,39.2,215.0,26.0,28.4
2016-03-17 06:00:00,45.6,215.0,26.0,28.4
2016-03-17 07:00:00,53.2,210.0,29.0,29.0
2016-03-17 08:00:00,52.2,210.0,29.0,29.0
2016-03-17 09:00:00,52.1,210.0,29.0,29.0
2016-03-17 10:00:00,54.3,210.0,26.0,35.6
2016-03-17 11:00:00,49.9,210.0,26.0,35.6
2016-03-17 12:00:00,52.5,210.0,26.0,35.6
2016-03-17 13:00:00,63.6,225.0,22.0,39.3
2016-03-17 14:00:00,63.4,225.0,22.0,39.3
2016-03-17 15:00:00,64.4,225.0,22.0,39.3
2016-03-17 16:00:00,54.0,230.0,23.0,40.3
2016-03-17 17:00:00,54.0,230.0,23.0,40.3
2016-03-17 18:00:00,38.8,230.0,23.0,40.3
2016-03-17 19:00:00,89.2,245.0,25.0,34.9
2016-03-17 20:00:00,63.9,245.0,25.0,34.9
2016-03-17 21:00:00,65.8,245.0,25.0,34.9
2016-03-17 22:00:00,56.7,250.0,13.0,32.7
2016-03-17 23:00:00,50.6,250.0,13.0,32.7
2016-03-18 00:00:00,45.4,250.0,13.0,32.7
2016-03-18 01:00:00,55.8,235.0,15.0,30.1
2016-03-18 02:00:00,65.0,235.0,15.0,30.1
2016-03-18 03:00:00,69.3,235.0,15.0,30.1
2016-03-18 04:00:00,55.9,230.0,17.0,28.4
2016-03-18 05:00:00,48.8,230.0,17.0,28.4
2016-03-18 06:00:00,49.6,230.0,17.0,28.4
2016-03-18 07:00:00,53.2,245.0,18.0,29.3
2016-03-18 08:00:00,49.6,245.0,18.0,29.3
2016-03-18 09:00:00,52.2,245.0,18.0,29.3
2016-03-18 10:00:00,52.8,235.0,20.0,36.6
2016-03-18 11:00:00,57.0,235.0,20.0,36.6
2016-03-18 12:00:00,64.4,235.0,20.0,36.6
2016-03-18 13:00:00,63.1,235.0,24.0,40.0
2016-03-18 14:00:00,60.8,235.0,24.0,40.0
2016-03-18 15:00:00,57.7,235.0,24.0,40.0
2016-03-18 16:00:00,58.5,225.0,26.0,40.8
2016-03-18 17:00:00,59.9,225.0,26.0,40.8
2016-03-18 18:00:00,63.9,225.0,26.0,40.8
2016-03-18 19:00:00,63.4,225.0,27.0,35.6
2016-03-18 20:00:00,62.0,225.0,27.0,35.6
2016-03-18 21:00:00,57.9,225.0,27.0,35.6
2016-03-18 22:00:00,54.4,230.0,19.0,33.2
2016-03-18 23:00:00,53.0,230.0,19.0,33.2
2016-03-19 00:00:00,55.9,230.0,19.0,33.2
2016-03-19 01:00:00,74.6,240.0,22.0,31.0
2016-03-19 02:00:00,74.1,240.0,22.0,31.0
2016-03-19 03:00:00,77.9,240.0,22.0,31.0
2016-03-19 04:00:00,70.2,235.0,25.0,29.1
2016-03-19 05:00:00,70.3,235.0,25.0,29.1
2016-03-19 06:00:00,70.2,235.0,25.0,29.1
2016-03-19 07:00:00,67.2,235.0,29.0,29.3
2016-03-19 08:00:00,78.0,235.0,29.0,29.3
2016-03-19 09:00:00,81.3,235.0,29.0,29.3
2016-03-19 10:00:00,78.6,230.0,29.0,35.8
2016-03-19 11:00:00,83.7,230.0,29.0,35.8
2016-03-19 12:00:00,74.3,230.0,29.0,35.8
2016-03-19 13:00:00,77.8,225.0,27.0,39.9
2016-03-19 14:00:00,76.5,225.0,27.0,39.9
2016-03-19 15:00:00,77.2,225.0,27.0,39.9
2016-03-19 16:00:00,76.3,225.0,28.0,40.9
2016-03-19 17:00:00,88.4,225.0,28.0,40.9
2016-03-19 18:00:00,84.0,225.0,28.0,40.9
2016-03-19 19:00:00,86.3,225.0,30.0,35.3
2016-03-19 20:00:00,90.0,225.0,30.0,35.3
2016-03-19 21:00:00,83.1,225.0,30.0,35.3
2016-03-19 22:00:00,80.6,205.0,22.0,33.0
2016-03-19 23:00:00,70.5,205.0,22.0,33.0
2016-03-20 00:00:00,79.0,205.0,22.0,33.0
2016-03-20 01:00:00,72.1,210.0,25.0,30.9
2016-03-20 02:00:00,63.2,210.0,25.0,30.9
2016-03-20 03:00:00,62.3,210.0,25.0,30.9
2016-03-20 04:00:00,64.8,220.0,29.0,29.2
2016-03-20 05:00:00,71.9,220.0,29.0,29.2
2016-03-20 06:00:00,68.5,220.0,29.0,29.2
2016-03-20 07:00:00,75.9,215.0,31.0,29.8
2016-03-20 08:00:00,74.7,215.0,31.0,29.8
2016-03-20 09:00:00,74.9,215.0,31.0,29.8
2016-03-20 10:00:00,80.3,215.0,29.0,36.7
2016-03-20 11:00:00,83.8,215.0,29.0,36.7
2016-03-20 12:00:00,84.1,215.0,29.0,36.7
2016-03-20 13:00:00,85.1,225.0,27.0,40.8
2016-03-20 14:00:00,71.1,225.0,27.0,40.8
2016-03-20 15:00:00,76.3,225.0,27.0,40.8
2016-03-20 16:00:00,75.8,235.0,31.0,40.7
2016-03-20 17:00:00,73.8,235.0,31.0,40.7
2016-03-20 18:00:00,73.6,235.0,31.0,40.7
2016-03-20 19:00:00,76.5,240.0,30.0,35.8
2016-03-20 20:00:00,75.7,240.0,30.0,35.8
2016-03-20 21:00:00,69.9,240.0,30.0,35.8
2016-03-20 22:00:00,73.2,230.0,23.0,33.4
2016-03-20 23:00:00,89.0,230.0,23.0,33.4
2016-03-21 00:00:00,94.2,230.0,23.0,33.4
2016-03-21 01:00:00,96.1,240.0,25.0,30.7
2016-03-21 02:00:00,86.0,240.0,25.0,30.7
2016-03-21 03:00:00,85.4,240.0,25.0,30.7
2016-03-21 04:00:00,80.1,235.0,30.0,28.9
2016-03-21 05:00:00,86.1,235.0,30.0,28.9
2016-03-21 06:00:00,82.9,235.0,30.0,28.9
2016-03-21 07:00:00,84.7,240.0,31.0,28.8
2016-03-21 08:00:00,86.5,240.0,31.0,28.8
2016-03-21 09:00:00,86.0,240.0,31.0,28.8
2016-03-21 10:00:00,84.1,240.0,31.0,36.1
2016-03-21 11:00:00,83.9,240.0,31.0,36.1
2016-03-21 12:00:00,87.9,240.0,31.0,36.1
2016-03-21 13:00:00,84.7,250.0,22.0,39.2
2016-03-21 14:00:00,84.9,250.0,22.0,39.2
2016-03-21 15:00:00,71.9,250.0,22.0,39.2
2016-03-21 16:00:00,70.3,235.0,24.0,40.5
2016-03-21 17:00:00,72.9,235.0,24.0,40.5
2016-03-21 18:00:00,78.8,235.0,24.0,40.5
2016-03-21 19:00:00,88.0,225.0,36.0,35.5
2016-03-21 20:00:00,97.0,225.0,36.0,35.5
2016-03-21 21:00:00,86.7,225.0,36.0,35.5
2016-03-21 22:00:00,82.7,230.0,29.0,33.3
2016-03-21 23:00:00,82.0,230.0,29.0,33.3
2016-03-22 00:00:00,82.5,230.0,29.0,33.3
2016-03-22 01:00:00,82.9,245.0,27.0,30.4
2016-03-22 02:00:00,79.4,245.0,27.0,30.4
2016-03-22 03:00:00,75.9,245.0,27.0,30.4
2016-03-22 04:00:00,74.3,245.0,26.0,29.0
2016-03-22 05:00:00,86.2,245.0,26.0,29.0
2016-03-22 06:00:00,87.0,245.0,26.0,29.0
2016-03-22 07:00:00,84.9,215.0,25.0,29.3
2016-03-22 08:00:00,95.7,215.0,25.0,29.3
2016-03-22 09:00:00,77.6,215.0,25.0,29.3
2016-03-22 10:00:00,78.7,225.0,22.0,36.4
2016-03-22 11:00:00,81.1,225.0,22.0,36.4
2016-03-22 12:00:00,72.4,225.0,22.0,36.4
2016-03-22 13:00:00,72.1,230.0,20.0,40.5
2016-03-22 14:00:00,66.9,230.0,20.0,40.5
2016-03-22 15:00:00,72.9,230.0,20.0,40.5
2016-03-22 16:00:00,81.5,230.0,26.0,41.6
2016-03-22 17:00:00,81.6,230.0,26.0,41.6
2016-03-22 18:00:00,89.4,230.0,26.0,41.6
2016-03-22 19:00:00,99.9,230.0,38.0,36.0
2016-03-22 20:00:00,104.1,230.0,38.0,36.0
2016-03-22 21:00:00,93.2,230.0,38.0,36.0
2016-03-22 22:00:00,91.7,250.0,31.0,32.9
2016-03-22 23:00:00,80.1,250.0,31.0,32.9
2016-03-23 00:00:00,73.1,250.0,31.0,32.9
2016-03-23 01:00:00,69.8,265.0,31.0,29.8
2016-03-23 02:00:00,61.7,265.0,31.0,29.8
2016-03-23 03:00:00,62.4,265.0,31.0,29.8
2016-03-23 04:00:00,69.1,260.0,33.0,27.8
2016-03-23 05:00:00,68.0,260.0,33.0,27.8
2016-03-23 06:00:00,81.1,260.0,33.0,27.8
2016-03-23 07:00:00,76.0,240.0,25.0,28.4
