,PM2.5,WindDir,Wind Speed(km/h),Temp(C)
2016-03-05 06:00:00,32.1,100.0,24.0,25.2
2016-03-05 07:00:00,32.2,90.0,22.0,26.2
2016-03-05 08:00:00,32.2,90.0,22.0,26.2
2016-03-05 09:00:00,32.1,90.0,22.0,26.2
2016-03-05 10:00:00,32.1,90.0,24.0,29.0
2016-03-05 11:00:00,32.1,90.0,24.0,29.0
2016-03-05 12:00:00,32.1,90.0,24.0,29.0
2016-03-05 13:00:00,32.1,95.0,23.0,30.6
2016-03-05 14:00:00,32.1,95.0,23.0,30.6
2016-03-05 15:00:00,32.1,95.0,23.0,30.6
2016-03-05 16:00:00,32.1,100.0,22.0,29.9
2016-03-05 17:00:00,29.7,100.0,22.0,29.9
2016-03-05 18:00:00,22.7,100.0,22.0,29.9
2016-03-05 19:00:00,27.9,110.0,23.0,27.2
2016-03-05 20:00:00,27.7,110.0,23.0,27.2
2016-03-05 21:00:00,23.6,110.0,23.0,27.2
2016-03-05 22:00:00,23.5,105.0,27.0,26.2
2016-03-05 23:00:00,23.6,105.0,27.0,26.2
2016-03-06 00:00:00,25.7,105.0,27.0,26.2
2016-03-06 01:00:00,24.4,105.0,27.0,25.6
2016-03-06 02:00:00,23.2,0.0,0.0,25.6
2016-03-06 03:00:00,21.2,0.0,0.0,25.6
2016-03-06 04:00:00,24.1,110.0,30.0,25.2
2016-03-06 05:00:00,23.4,110.0,30.0,25.2
2016-03-06 06:00:00,27.2,110.0,30.0,25.2
2016-03-06 07:00:00,24.8,105.0,30.0,26.0
2016-03-06 08:00:00,25.9,105.0,30.0,26.0
2016-03-06 09:00:00,23.4,105.0,30.0,26.0
2016-03-06 10:00:00,24.5,95.0,31.0,29.2
2016-03-06 11:00:00,23.7,95.0,31.0,29.2
2016-03-06 12:00:00,24.8,95.0,31.0,29.2
2016-03-06 13:00:00,22.1,100.0,26.0,30.4
2016-03-06 14:00:00,21.6,100.0,26.0,30.4
2016-03-06 15:00:00,21.5,100.0,26.0,30.4
2016-03-06 16:00:00,19.8,105.0,23.0,29.6
2016-03-06 17:00:00,20.9,105.0,23.0,29.6
2016-03-06 18:00:00,27.2,105.0,23.0,29.6
2016-03-06 19:00:00,29.8,95.0,22.0,27.2
2016-03-06 20:00:00,28.1,95.0,22.0,27.2
2016-03-06 21:00:00,22.0,95.0,22.0,27.2
2016-03-06 22:00:00,20.0,90.0,25.0,27.1
2016-03-06 23:00:00,17.3,90.0,25.0,27.1
2016-03-07 00:00:00,16.8,90.0,25.0,27.1
2016-03-07 01:00:00,17.0,95.0,24.0,26.4
2016-03-07 02:00:00,17.3,95.0,24.0,26.4
2016-03-07 03:00:00,15.2,95.0,24.0,26.4
2016-03-07 04:00:00,15.1,95.0,28.0,26.0
2016-03-07 05:00:00,22.6,95.0,28.0,26.0
2016-03-07 06:00:00,21.9,95.0,28.0,26.0
2016-03-07 07:00:00,24.5,90.0,32.0,26.6
2016-03-07 08:00:00,22.4,90.0,32.0,26.6
2016-03-07 09:00:00,22.3,90.0,32.0,26.6
2016-03-07 10:00:00,19.7,90.0,36.0,29.3
2016-03-07 11:00:00,21.8,90.0,36.0,29.3
2016-03-07 12:00:00,15.7,90.0,36.0,29.3
2016-03-07 13:00:00,15.9,100.0,32.0,30.9
2016-03-07 14:00:00,15.7,100.0,32.0,30.9
2016-03-07 15:00:00,13.4,100.0,32.0,30.9
2016-03-07 16:00:00,14.2,105.0,31.0,29.8
2016-03-07 17:00:00,10.5,105.0,31.0,29.8
2016-03-07 18:00:00,13.8,105.0,31.0,29.8
2016-03-07 19:00:00,18.4,95.0,35.0,27.0
2016-03-07 20:00:00,20.2,95.0,35.0,27.0
2016-03-07 21:00:00,14.8,95.0,35.0,27.0
2016-03-07 22:00:00,18.5,100.0,37.0,26.2
2016-03-07 23:00:00,18.2,100.0,37.0,26.2
2016-03-08 00:00:00,18.8,100.0,37.0,26.2
2016-03-08 01:00:00,18.0,100.0,36.0,25.6
2016-03-08 02:00:00,18.4,100.0,36.0,25.6
2016-03-08 03:00:00,18.2,100.0,36.0,25.6
2016-03-08 04:00:00,19.9,100.0,32.0,25.2
2016-03-08 05:00:00,21.3,100.0,32.0,25.2
2016-03-08 06:00:00,20.5,100.0,32.0,25.2
2016-03-08 07:00:00,21.0,100.0,29.0,25.6
2016-03-08 08:00:00,20.5,100.0,29.0,25.6
2016-03-08 09:00:00,19.5,100.0,29.0,25.6
2016-03-08 10:00:00,23.9,95.0,29.0,29.0
2016-03-08 11:00:00,21.1,95.0,29.0,29.0
2016-03-08 12:00:00,19.6,95.0,29.0,29.0
2016-03-08 13:00:00,19.7,100.0,20.0,30.7
2016-03-08 14:00:00,18.5,100.0,20.0,30.7
2016-03-08 15:00:00,18.0,100.0,20.0,30.7
2016-03-08 16:00:00,16.7,100.0,15.0,29.7
2016-03-08 17:00:00,19.0,100.0,15.0,29.7
2016-03-08 18:00:00,22.6,100.0,15.0,29.7
2016-03-08 19:00:00,24.7,100.0,19.0,26.4
2016-03-08 20:00:00,28.4,100.0,19.0,26.4
2016-03-08 21:00:00,24.6,100.0,19.0,26.4
2016-03-08 22:00:00,27.8,95.0,21.0,25.3
2016-03-08 23:00:00,12.8,95.0,21.0,25.3
2016-03-09 00:00:00,17.9,95.0,21.0,25.3
2016-03-09 01:00:00,18.4,85.0,22.0,24.6
2016-03-09 02:00:00,20.7,85.0,22.0,24.6
2016-03-09 03:00:00,18.5,85.0,22.0,24.6
2016-03-09 04:00:00,27.7,90.0,22.0,23.4
2016-03-09 05:00:00,23.4,90.0,22.0,23.4
2016-03-09 06:00:00,21.0,90.0,22.0,23.4
2016-03-09 07:00:00,18.7,80.0,22.0,24.9
2016-03-09 08:00:00,18.2,80.0,22.0,24.9
2016-03-09 09:00:00,21.1,80.0,22.0,24.9
2016-03-09 10:00:00,23.4,85.0,21.0,28.9
2016-03-09 11:00:00,18.3,85.0,21.0,28.9
2016-03-09 12:00:00,19.6,85.0,21.0,28.9
2016-03-09 13:00:00,20.3,100.0,15.0,31.0
2016-03-09 14:00:00,19.2,100.0,15.0,31.0
2016-03-09 15:00:00,19.2,100.0,15.0,31.0
2016-03-09 16:00:00,18.4,100.0,7.0,29.8
2016-03-09 17:00:00,18.9,100.0,7.0,29.8
2016-03-09 18:00:00,14.7,100.0,7.0,29.8
2016-03-09 19:00:00,26.6,70.0,7.0,26.3
2016-03-09 20:00:00,26.6,70.0,7.0,26.3
2016-03-09 21:00:00,28.7,70.0,7.0,26.3
2016-03-09 22:00:00,24.7,60.0,12.0,24.3
2016-03-09 23:00:00,21.6,60.0,12.0,24.3
2016-03-10 00:00:00,19.8,60.0,12.0,24.3
2016-03-10 01:00:00,0.0,55.0,9.0,23.8
2016-03-10 02:00:00,20.9,55.0,9.0,23.8
2016-03-10 03:00:00,26.0,55.0,9.0,23.8
2016-03-10 04:00:00,22.0,55.0,7.0,22.8
2016-03-10 05:00:00,25.2,55.0,7.0,22.8
2016-03-10 06:00:00,22.7,55.0,7.0,22.8
2016-03-10 07:00:00,18.2,45.0,11.0,25.1
2016-03-10 08:00:00,16.7,45.0,11.0,25.1
2016-03-10 09:00:00,17.3,45.0,11.0,25.1
2016-03-10 10:00:00,22.4,50.0,13.0,29.4
2016-03-10 11:00:00,20.8,50.0,13.0,29.4
2016-03-10 12:00:00,22.2,50.0,13.0,29.4
2016-03-10 13:00:00,20.5,65.0,10.0,30.7
2016-03-10 14:00:00,20.1,65.0,10.0,30.7
2016-03-10 15:00:00,18.0,65.0,10.0,30.7
2016-03-10 16:00:00,19.3,70.0,5.0,29.6
2016-03-10 17:00:00,20.1,70.0,5.0,29.6
2016-03-10 18:00:00,21.0,70.0,5.0,29.6
2016-03-10 19:00:00,24.2,55.0,11.0,26.3
2016-03-10 20:00:00,28.2,55.0,11.0,26.3
2016-03-10 21:00:00,26.7,55.0,11.0,26.3
2016-03-10 22:00:00,22.5,70.0,17.0,24.9
2016-03-10 23:00:00,21.8,70.0,17.0,24.9
2016-03-11 00:00:00,20.9,70.0,17.0,24.9
2016-03-11 01:00:00,21.4,65.0,13.0,24.0
2016-03-11 02:00:00,21.4,65.0,13.0,24.0
2016-03-11 03:00:00,21.5,65.0,13.0,24.0
2016-03-11 04:00:00,21.6,75.0,12.0,22.6
2016-03-11 05:00:00,21.6,75.0,12.0,22.6
2016-03-11 06:00:00,21.7,75.0,12.0,22.6
2016-03-11 07:00:00,21.7,80.0,14.0,25.2
2016-03-11 08:00:00,21.7,80.0,14.0,25.2
2016-03-11 09:00:00,21.6,80.0,14.0,25.2
2016-03-11 10:00:00,21.6,80.0,18.0,29.4
2016-03-11 11:00:00,21.6,80.0,18.0,29.4
2016-03-11 12:00:00,21.5,80.0,18.0,29.4
2016-03-11 13:00:00,21.6,85.0,14.0,31.4
2016-03-11 14:00:00,21.6,85.0,14.0,31.4
2016-03-11 15:00:00,21.6,85.0,14.0,31.4
2016-03-11 16:00:00,21.6,90.0,16.0,30.0
2016-03-11 17:00:00,21.6,90.0,16.0,30.0
2016-03-11 18:00:00,21.7,90.0,16.0,30.0
2016-03-11 19:00:00,21.8,85.0,21.0,26.8
2016-03-11 20:00:00,21.8,85.0,21.0,26.8
2016-03-11 21:00:00,21.8,85.0,21.0,26.8
2016-03-11 22:00:00,21.8,75.0,25.0,25.7
2016-03-11 23:00:00,21.7,75.0,25.0,25.7
2016-03-12 00:00:00,21.7,75.0,25.0,25.7
2016-03-12 01:00:00,21.7,70.0,26.0,25.7
2016-03-12 02:00:00,21.6,70.0,26.0,25.7
2016-03-12 03:00:00,21.5,70.0,26.0,25.7
2016-03-12 04:00:00,21.6,75.0,27.0,26.0
2016-03-12 05:00:00,21.7,75.0,27.0,26.0
2016-03-12 06:00:00,21.8,75.0,27.0,26.0
2016-03-12 07:00:00,21.7,95.0,24.0,25.5
2016-03-12 08:00:00,21.7,95.0,24.0,25.5
2016-03-12 09:00:00,21.7,95.0,24.0,25.5
2016-03-12 10:00:00,21.7,110.0,27.0,28.9
2016-03-12 11:00:00,21.7,110.0,27.0,28.9
2016-03-12 12:00:00,21.5,110.0,27.0,28.9
2016-03-12 13:00:00,21.5,145.0,21.0,30.9
2016-03-12 14:00:00,21.5,145.0,21.0,30.9
2016-03-12 15:00:00,21.4,145.0,21.0,30.9
2016-03-12 16:00:00,21.5,160.0,15.0,29.9
2016-03-12 17:00:00,18.2,160.0,15.0,29.9
2016-03-12 18:00:00,23.2,160.0,15.0,29.9
2016-03-12 19:00:00,16.0,160.0,6.0,27.4
2016-03-12 20:00:00,21.2,160.0,6.0,27.4
2016-03-12 21:00:00,18.7,160.0,6.0,27.4
2016-03-12 22:00:00,19.1,90.0,4.0,26.7
2016-03-12 23:00:00,18.4,90.0,4.0,26.7
2016-03-13 00:00:00,16.3,90.0,4.0,26.7
2016-03-13 01:00:00,16.2,95.0,6.0,25.9
2016-03-13 02:00:00,0.0,95.0,6.0,25.9
2016-03-13 03:00:00,16.8,95.0,6.0,25.9
2016-03-13 04:00:00,0.0,85.0,7.0,24.9
2016-03-13 05:00:00,0.0,85.0,7.0,24.9
2016-03-13 06:00:00,24.1,85.0,7.0,24.9
2016-03-13 07:00:00,23.3,100.0,7.0,26.5
2016-03-13 08:00:00,33.2,100.0,7.0,26.5
2016-03-13 09:00:00,14.6,100.0,7.0,26.5
2016-03-13 10:00:00,21.8,100.0,9.0,29.7
2016-03-13 11:00:00,24.2,100.0,9.0,29.7
2016-03-13 12:00:00,21.8,100.0,9.0,29.7
2016-03-13 13:00:00,23.3,110.0,6.0,31.3
2016-03-13 14:00:00,26.0,110.0,6.0,31.3
2016-03-13 15:00:00,29.6,110.0,6.0,31.3
2016-03-13 16:00:00,15.7,110.0,5.0,30.1
2016-03-13 17:00:00,20.4,110.0,5.0,30.1
2016-03-13 18:00:00,18.9,110.0,5.0,30.1
2016-03-13 19:00:00,23.0,115.0,7.0,27.5
2016-03-13 20:00:00,26.7,115.0,7.0,27.5
2016-03-13 21:00:00,22.6,115.0,7.0,27.5
2016-03-13 22:00:00,19.1,110.0,7.0,26.5
2016-03-13 23:00:00,19.5,110.0,7.0,26.5
2016-03-14 00:00:00,18.3,110.0,7.0,26.5
2016-03-14 01:00:00,20.9,100.0,6.0,25.7
2016-03-14 02:00:00,12.3,100.0,6.0,25.7
2016-03-14 03:00:00,18.7,100.0,6.0,25.7
2016-03-14 04:00:00,21.8,95.0,6.0,25.6
2016-03-14 05:00:00,14.4,95.0,6.0,25.6
2016-03-14 06:00:00,15.8,95.0,6.0,25.6
2016-03-14 07:00:00,16.3,50.0,4.0,26.7
2016-03-14 08:00:00,21.5,50.0,4.0,26.7
2016-03-14 09:00:00,20.9,50.0,4.0,26.7
2016-03-14 10:00:00,22.1,65.0,11.0,29.3
2016-03-14 11:00:00,15.9,65.0,11.0,29.3
2016-03-14 12:00:00,16.1,65.0,11.0,29.3
2016-03-14 13:00:00,18.4,125.0,8.0,31.6
2016-03-14 14:00:00,11.5,125.0,8.0,31.6
2016-03-14 15:00:00,0.0,125.0,8.0,31.6
2016-03-14 16:00:00,17.8,170.0,5.0,30.6
2016-03-14 17:00:00,15.6,170.0,5.0,30.6
2016-03-14 18:00:00,19.2,170.0,5.0,30.6
2016-03-14 19:00:00,21.8,230.0,7.0,27.4
2016-03-14 20:00:00,24.5,230.0,7.0,27.4
2016-03-14 21:00:00,24.3,230.0,7.0,27.4
2016-03-14 22:00:00,19.8,110.0,2.0,25.9
2016-03-14 23:00:00,18.6,110.0,2.0,25.9
2016-03-15 00:00:00,19.1,110.0,2.0,25.9
2016-03-15 01:00:00,19.2,105.0,8.0,25.0
2016-03-15 02:00:00,16.1,105.0,8.0,25.0
2016-03-15 03:00:00,18.5,105.0,8.0,25.0
2016-03-15 04:00:00,18.5,95.0,10.0,24.0
2016-03-15 05:00:00,21.2,95.0,10.0,24.0
2016-03-15 06:00:00,22.9,95.0,10.0,24.0
2016-03-15 07:00:00,21.0,100.0,18.0,25.7
2016-03-15 08:00:00,14.4,100.0,18.0,25.7
2016-03-15 09:00:00,23.7,100.0,18.0,25.7
2016-03-15 10:00:00,22.3,85.0,21.0,29.5
2016-03-15 11:00:00,22.0,85.0,21.0,29.5
2016-03-15 12:00:00,20.1,85.0,21.0,29.5
2016-03-15 13:00:00,19.2,85.0,16.0,31.1
2016-03-15 14:00:00,19.4,85.0,16.0,31.1
2016-03-15 15:00:00,19.1,85.0,16.0,31.1
2016-03-15 16:00:00,18.2,85.0,14.0,30.1
2016-03-15 17:00:00,16.7,85.0,14.0,30.1
2016-03-15 18:00:00,19.5,85.0,14.0,30.1
2016-03-15 19:00:00,21.3,75.0,13.0,26.8
2016-03-15 20:00:00,27.7,75.0,13.0,26.8
2016-03-15 21:00:00,28.0,75.0,13.0,26.8
2016-03-15 22:00:00,23.3,10.0,9.0,25.2
2016-03-15 23:00:00,22.3,10.0,9.0,25.2
2016-03-16 00:00:00,20.1,10.0,9.0,25.2
2016-03-16 01:00:00,20.1,70.0,17.0,24.7
2016-03-16 02:00:00,21.4,70.0,17.0,24.7
2016-03-16 03:00:00,0.0,70.0,17.0,24.7
2016-03-16 04:00:00,0.0,75.0,16.0,22.9
2016-03-16 05:00:00,20.4,75.0,16.0,22.9
2016-03-16 06:00:00,20.4,75.0,16.0,22.9
2016-03-16 07:00:00,21.1,70.0,13.0,25.1
2016-03-16 08:00:00,21.7,70.0,13.0,25.1
2016-03-16 09:00:00,17.7,70.0,13.0,25.1
2016-03-16 10:00:00,18.4,80.0,13.0,29.2
2016-03-16 11:00:00,18.3,80.0,13.0,29.2
2016-03-16 12:00:00,18.6,80.0,13.0,29.2
2016-03-16 13:00:00,18.0,65.0,8.0,31.0
2016-03-16 14:00:00,19.5,65.0,8.0,31.0
2016-03-16 15:00:00,17.6,65.0,8.0,31.0
2016-03-16 16:00:00,16.5,15.0,3.0,30.0
2016-03-16 17:00:00,16.4,15.0,3.0,30.0
2016-03-16 18:00:00,14.0,15.0,3.0,30.0
2016-03-16 19:00:00,18.9,320.0,6.0,26.8
2016-03-16 20:00:00,24.3,320.0,6.0,26.8
2016-03-16 21:00:00,25.5,320.0,6.0,26.8
2016-03-16 22:00:00,23.3,0.0,9.0,24.7
2016-03-16 23:00:00,18.1,0.0,9.0,24.7
2016-03-17 00:00:00,17.6,0.0,9.0,24.7
2016-03-17 01:00:00,19.9,10.0,9.0,24.1
2016-03-17 02:00:00,13.1,10.0,9.0,24.1
2016-03-17 03:00:00,9.2,10.0,9.0,24.1
2016-03-17 04:00:00,19.5,15.0,10.0,23.4
2016-03-17 05:00:00,23.1,15.0,10.0,23.4
2016-03-17 06:00:00,24.0,15.0,10.0,23.4
2016-03-17 07:00:00,23.2,30.0,14.0,25.4
2016-03-17 08:00:00,21.5,30.0,14.0,25.4
2016-03-17 09:00:00,17.0,30.0,14.0,25.4
2016-03-17 10:00:00,18.6,35.0,17.0,29.5
2016-03-17 11:00:00,21.7,35.0,17.0,29.5
2016-03-17 12:00:00,19.5,35.0,17.0,29.5
2016-03-17 13:00:00,19.0,35.0,12.0,31.7
2016-03-17 14:00:00,19.1,35.0,12.0,31.7
2016-03-17 15:00:00,18.3,35.0,12.0,31.7
2016-03-17 16:00:00,18.3,5.0,8.0,30.5
2016-03-17 17:00:00,17.1,5.0,8.0,30.5
2016-03-17 18:00:00,20.1,5.0,8.0,30.5
2016-03-17 19:00:00,20.9,355.0,11.0,27.0
2016-03-17 20:00:00,22.7,355.0,11.0,27.0
2016-03-17 21:00:00,32.4,355.0,11.0,27.0
2016-03-17 22:00:00,28.8,25.0,12.0,25.3
2016-03-17 23:00:00,23.3,25.0,12.0,25.3
2016-03-18 00:00:00,14.0,25.0,12.0,25.3
2016-03-18 01:00:00,10.9,65.0,15.0,24.6
2016-03-18 02:00:00,11.7,65.0,15.0,24.6
2016-03-18 03:00:00,22.7,65.0,15.0,24.6
2016-03-18 04:00:00,20.0,75.0,17.0,23.3
2016-03-18 05:00:00,22.5,75.0,17.0,23.3
2016-03-18 06:00:00,25.2,75.0,17.0,23.3
2016-03-18 07:00:00,22.9,85.0,18.0,25.4
2016-03-18 08:00:00,22.7,85.0,18.0,25.4
2016-03-18 09:00:00,21.1,85.0,18.0,25.4
2016-03-18 10:00:00,23.9,90.0,22.0,29.6
2016-03-18 11:00:00,21.8,90.0,22.0,29.6
2016-03-18 12:00:00,22.0,90.0,22.0,29.6
2016-03-18 13:00:00,21.1,100.0,18.0,31.6
2016-03-18 14:00:00,17.7,100.0,18.0,31.6
2016-03-18 15:00:00,25.3,100.0,18.0,31.6
2016-03-18 16:00:00,27.2,110.0,13.0,30.0
2016-03-18 17:00:00,19.3,110.0,13.0,30.0
2016-03-18 18:00:00,19.9,110.0,13.0,30.0
2016-03-18 19:00:00,24.4,105.0,12.0,27.0
2016-03-18 20:00:00,25.8,105.0,12.0,27.0
2016-03-18 21:00:00,23.6,105.0,12.0,27.0
2016-03-18 22:00:00,20.4,85.0,15.0,26.1
2016-03-18 23:00:00,20.0,85.0,15.0,26.1
2016-03-19 00:00:00,37.3,85.0,15.0,26.1
2016-03-19 01:00:00,42.8,90.0,13.0,25.4
2016-03-19 02:00:00,23.7,90.0,13.0,25.4
2016-03-19 03:00:00,22.7,90.0,13.0,25.4
2016-03-19 04:00:00,24.3,120.0,9.0,24.7
2016-03-19 05:00:00,22.1,120.0,9.0,24.7
2016-03-19 06:00:00,25.4,120.0,9.0,24.7
2016-03-19 07:00:00,24.4,75.0,4.0,25.7
2016-03-19 08:00:00,24.8,75.0,4.0,25.7
2016-03-19 09:00:00,25.7,75.0,4.0,25.7
2016-03-19 10:00:00,26.5,45.0,7.0,29.4
2016-03-19 11:00:00,28.0,45.0,7.0,29.4
2016-03-19 12:00:00,25.1,45.0,7.0,29.4
2016-03-19 13:00:00,22.4,30.0,8.0,31.0
2016-03-19 14:00:00,24.7,30.0,8.0,31.0
2016-03-19 15:00:00,21.9,30.0,8.0,31.0
2016-03-19 16:00:00,23.4,15.0,6.0,29.7
2016-03-19 17:00:00,25.5,15.0,6.0,29.7
2016-03-19 18:00:00,22.8,15.0,6.0,29.7
2016-03-19 19:00:00,22.6,30.0,5.0,26.3
2016-03-19 20:00:00,25.2,30.0,5.0,26.3
2016-03-19 21:00:00,26.2,30.0,5.0,26.3
2016-03-19 22:00:00,24.1,50.0,6.0,25.1
2016-03-19 23:00:00,22.0,50.0,6.0,25.1
2016-03-20 00:00:00,17.8,50.0,6.0,25.1
2016-03-20 01:00:00,18.9,55.0,5.0,24.7
2016-03-20 02:00:00,18.4,55.0,5.0,24.7
2016-03-20 03:00:00,18.7,55.0,5.0,24.7
2016-03-20 04:00:00,21.5,95.0,3.0,23.8
2016-03-20 05:00:00,22.9,95.0,3.0,23.8
2016-03-20 06:00:00,21.9,95.0,3.0,23.8
2016-03-20 07:00:00,20.9,65.0,5.0,25.5
2016-03-20 08:00:00,22.1,65.0,5.0,25.5
2016-03-20 09:00:00,20.5,65.0,5.0,25.5
2016-03-20 10:00:00,20.8,90.0,6.0,29.5
2016-03-20 11:00:00,18.9,90.0,6.0,29.5
2016-03-20 12:00:00,16.9,90.0,6.0,29.5
2016-03-20 13:00:00,17.6,140.0,3.0,31.3
2016-03-20 14:00:00,19.1,140.0,3.0,31.3
2016-03-20 15:00:00,19.0,140.0,3.0,31.3
2016-03-20 16:00:00,18.7,230.0,4.0,29.8
2016-03-20 17:00:00,16.1,230.0,4.0,29.8
2016-03-20 18:00:00,19.0,230.0,4.0,29.8
2016-03-20 19:00:00,22.9,285.0,5.0,26.6
2016-03-20 20:00:00,29.3,285.0,5.0,26.6
2016-03-20 21:00:00,29.0,285.0,5.0,26.6
2016-03-20 22:00:00,26.4,330.0,4.0,25.3
2016-03-20 23:00:00,23.1,330.0,4.0,25.3
2016-03-21 00:00:00,18.3,330.0,4.0,25.3
2016-03-21 01:00:00,16.6,320.0,5.0,24.9
2016-03-21 02:00:00,17.1,320.0,5.0,24.9
2016-03-21 03:00:00,20.2,320.0,5.0,24.9
2016-03-21 04:00:00,21.5,340.0,4.0,24.3
2016-03-21 05:00:00,21.1,340.0,4.0,24.3
2016-03-21 06:00:00,22.8,340.0,4.0,24.3
2016-03-21 07:00:00,21.8,360.0,7.0,26.2
2016-03-21 08:00:00,20.1,360.0,7.0,26.2
2016-03-21 09:00:00,22.0,360.0,7.0,26.2
2016-03-21 10:00:00,21.8,10.0,6.0,30.4
2016-03-21 11:00:00,27.6,10.0,6.0,30.4
2016-03-21 12:00:00,33.8,10.0,6.0,30.4
2016-03-21 13:00:00,32.4,295.0,5.0,31.3
2016-03-21 14:00:00,22.1,295.0,5.0,31.3
2016-03-21 15:00:00,19.9,295.0,5.0,31.3
2016-03-21 16:00:00,20.4,295.0,8.0,30.3
2016-03-21 17:00:00,18.1,295.0,8.0,30.3
2016-03-21 18:00:00,21.4,295.0,8.0,30.3
2016-03-21 19:00:00,20.2,330.0,10.0,27.5
2016-03-21 20:00:00,27.7,330.0,10.0,27.5
2016-03-21 21:00:00,34.5,330.0,10.0,27.5
2016-03-21 22:00:00,34.3,350.0,15.0,26.2
2016-03-21 23:00:00,32.7,350.0,15.0,26.2
2016-03-22 00:00:00,31.4,350.0,15.0,26.2
2016-03-22 01:00:00,32.6,350.0,18.0,25.2
2016-03-22 02:00:00,30.4,350.0,18.0,25.2
2016-03-22 03:00:00,32.3,350.0,18.0,25.2
2016-03-22 04:00:00,32.7,350.0,18.0,24.2
2016-03-22 05:00:00,32.5,350.0,18.0,24.2
2016-03-22 06:00:00,31.6,350.0,18.0,24.2
2016-03-22 07:00:00,35.0,345.0,16.0,26.0
2016-03-22 08:00:00,35.6,345.0,16.0,26.0
2016-03-22 09:00:00,35.1,345.0,16.0,26.0
2016-03-22 10:00:00,35.2,15.0,12.0,31.0
2016-03-22 11:00:00,35.9,15.0,12.0,31.0
2016-03-22 12:00:00,40.7,15.0,12.0,31.0
2016-03-22 13:00:00,35.5,15.0,3.0,31.8
2016-03-22 14:00:00,34.7,15.0,3.0,31.8
2016-03-22 15:00:00,36.7,15.0,3.0,31.8
2016-03-22 16:00:00,34.8,255.0,3.0,30.9
2016-03-22 17:00:00,34.2,255.0,3.0,30.9
2016-03-22 18:00:00,34.8,255.0,3.0,30.9
2016-03-22 19:00:00,36.3,260.0,9.0,27.3
2016-03-22 20:00:00,39.7,260.0,9.0,27.3
2016-03-22 21:00:00,41.2,260.0,9.0,27.3
2016-03-22 22:00:00,40.3,305.0,5.0,25.1
2016-03-22 23:00:00,36.2,305.0,5.0,25.1
2016-03-23 00:00:00,33.5,305.0,5.0,25.1
2016-03-23 01:00:00,34.4,110.0,1.0,24.9
2016-03-23 02:00:00,37.7,110.0,1.0,24.9
2016-03-23 03:00:00,35.9,110.0,1.0,24.9
2016-03-23 04:00:00,26.8,65.0,2.0,23.7
2016-03-23 05:00:00,28.5,65.0,2.0,23.7
2016-03-23 06:00:00,36.6,65.0,2.0,23.7
2016-03-23 07:00:00,38.3,5.0,5.0,26.5
