,PM2.5,WindDir,Wind Speed(km/h),Temp(C),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2016-03-06 16:00:00,47.3,185.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-06 17:00:00,46.6,185.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-06 18:00:00,58.7,185.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-06 19:00:00,70.4,185.0,12.0,32.6,0.0,0.0,0.0,0.0
2016-03-06 20:00:00,58.7,185.0,12.0,32.6,0.0,0.0,0.0,0.0
2016-03-06 21:00:00,53.3,185.0,12.0,32.6,0.0,0.0,0.0,0.0
2016-03-06 22:00:00,48.2,205.0,13.0,31.2,0.0,0.0,0.0,0.0
2016-03-06 23:00:00,0.0,205.0,13.0,31.2,0.0,0.0,0.0,0.0
2016-03-07 00:00:00,43.9,205.0,13.0,31.2,0.0,0.0,0.0,0.0
2016-03-07 01:00:00,41.9,230.0,11.0,29.6,0.0,0.0,0.0,0.0
2016-03-07 02:00:00,45.9,230.0,11.0,29.6,1.501139705882353,1.2109933283914014,1.287032258064514,1.492530120481928
2016-03-07 03:00:00,48.1,230.0,11.0,29.6,0.0,0.0,0.0,0.0
2016-03-07 04:00:00,43.6,230.0,7.0,27.8,0.0,0.0,0.0,0.0
2016-03-07 05:00:00,44.8,230.0,7.0,27.8,0.0,0.0,0.0,0.0
2016-03-07 06:00:00,57.2,230.0,7.0,27.8,0.0,0.0,0.0,0.0
2016-03-07 07:00:00,63.7,280.0,11.0,28.5,0.0,0.0,0.0,0.0
2016-03-07 08:00:00,58.5,280.0,11.0,28.5,0.0,0.0,0.0,0.0
2016-03-07 09:00:00,55.3,280.0,11.0,28.5,0.0,0.0,0.0,0.0
2016-03-07 10:00:00,53.3,265.0,12.0,34.1,0.0,0.0,0.0,0.0
2016-03-07 11:00:00,52.1,265.0,12.0,34.1,0.0,0.0,0.0,0.0
2016-03-07 12:00:00,46.4,265.0,12.0,34.1,0.0,0.0,0.0,0.0
2016-03-07 13:00:00,48.1,250.0,10.0,35.9,7.810736196319019,7.580468227424757,7.594541607898444,7.87912087912088
2016-03-07 14:00:00,47.9,250.0,10.0,35.9,0.0,21.236982758620687,0.0,0.0
2016-03-07 15:00:00,49.4,250.0,10.0,35.9,0.0,0.0,0.0,0.0
2016-03-07 16:00:00,52.6,225.0,13.0,35.9,0.0,0.0,0.0,0.0
2016-03-07 17:00:00,49.7,225.0,13.0,35.9,0.0,0.0,0.0,0.0
2016-03-07 18:00:00,49.8,225.0,13.0,35.9,0.0,0.0,0.0,0.0
2016-03-07 19:00:00,49.4,225.0,14.0,32.5,0.0,0.0,0.0,0.0
2016-03-07 20:00:00,46.1,225.0,14.0,32.5,0.0,0.0,0.0,0.0
2016-03-07 21:00:00,46.8,225.0,14.0,32.5,0.0,0.0,0.0,0.0
2016-03-07 22:00:00,0.0,230.0,15.0,31.3,0.0,0.0,0.0,0.0
2016-03-07 23:00:00,47.5,230.0,15.0,31.3,0.0,0.0,0.0,0.0
2016-03-08 00:00:00,43.6,230.0,15.0,31.3,0.0,0.0,0.0,0.0
2016-03-08 01:00:00,41.5,215.0,21.0,29.7,1.7768224299065432,1.4257645466847086,1.5734883720930235,2.4655970149253705
2016-03-08 02:00:00,35.6,215.0,21.0,29.7,0.0,0.0,0.0,0.0
2016-03-08 03:00:00,38.2,215.0,21.0,29.7,0.0,1.5940740740740742,0.0,0.0
2016-03-08 04:00:00,38.8,215.0,23.0,28.6,0.0,0.0,0.0,0.0
2016-03-08 05:00:00,38.9,215.0,23.0,28.6,0.0,0.0,0.0,0.0
2016-03-08 06:00:00,43.5,215.0,23.0,28.6,0.0,0.0,0.0,0.0
2016-03-08 07:00:00,48.1,225.0,22.0,28.8,0.0,0.0,0.0,0.0
2016-03-08 08:00:00,43.1,225.0,22.0,28.8,0.0,0.0,0.0,0.0
2016-03-08 09:00:00,51.5,225.0,22.0,28.8,0.0,0.0,0.0,0.0
2016-03-08 10:00:00,53.7,240.0,21.0,34.9,0.0,0.0,0.0,0.0
2016-03-08 11:00:00,51.5,240.0,21.0,34.9,0.0,0.0,0.0,0.0
2016-03-08 12:00:00,48.5,240.0,21.0,34.9,10.440399579390116,11.691854066985648,5.934231378763866,11.25474866310162
2016-03-08 13:00:00,50.4,260.0,16.0,37.6,0.0,0.0,0.0,0.0
2016-03-08 14:00:00,48.7,260.0,16.0,37.6,0.0,10.27217777777778,13.220309278350516,0.0
2016-03-08 15:00:00,49.3,260.0,16.0,37.6,0.0,0.0,0.0,0.0
2016-03-08 16:00:00,52.6,240.0,17.0,38.9,0.0,0.0,0.0,0.0
2016-03-08 17:00:00,57.4,240.0,17.0,38.9,0.0,0.0,0.0,0.0
2016-03-08 18:00:00,64.2,240.0,17.0,38.9,0.0,0.0,0.0,0.0
2016-03-08 19:00:00,67.8,230.0,22.0,35.2,0.0,0.0,0.0,0.0
2016-03-08 20:00:00,64.1,230.0,22.0,35.2,0.0,0.0,0.0,0.0
2016-03-08 21:00:00,56.9,230.0,22.0,35.2,0.0,0.0,0.0,0.0
2016-03-08 22:00:00,47.7,220.0,20.0,33.0,0.0,0.0,0.0,0.0
2016-03-08 23:00:00,43.2,220.0,20.0,33.0,0.0,0.0,0.0,0.0
2016-03-09 00:00:00,35.6,220.0,20.0,33.0,0.0,0.0,0.0,0.0
2016-03-09 01:00:00,37.1,215.0,21.0,30.4,1.918642533936652,1.547851458885941,1.6283948339483385,3.1292238267148007
2016-03-09 02:00:00,36.8,215.0,21.0,30.4,0.0,0.0,0.0,0.0
2016-03-09 03:00:00,35.8,215.0,21.0,30.4,0.0,1.41235294117647,3.0116666666666667,0.0
2016-03-09 04:00:00,0.0,230.0,15.0,28.9,0.0,0.0,0.0,0.0
2016-03-09 05:00:00,0.0,230.0,15.0,28.9,0.0,0.0,0.0,0.0
2016-03-09 06:00:00,73.0,230.0,15.0,28.9,0.0,0.0,0.0,0.0
2016-03-09 07:00:00,45.2,255.0,12.0,28.8,0.0,0.0,0.0,0.0
2016-03-09 08:00:00,49.9,255.0,12.0,28.8,0.0,0.0,0.0,0.0
2016-03-09 09:00:00,48.8,255.0,12.0,28.8,0.0,0.0,0.0,0.0
2016-03-09 10:00:00,50.4,225.0,13.0,34.9,0.0,0.0,0.0,0.0
2016-03-09 11:00:00,49.5,225.0,13.0,34.9,0.0,0.0,0.0,0.0
2016-03-09 12:00:00,48.7,225.0,13.0,34.9,9.143222506393856,13.660192307692302,8.733545454545457,12.376624000000014
2016-03-09 13:00:00,49.9,230.0,18.0,38.4,0.0,0.0,0.0,0.0
2016-03-09 14:00:00,49.6,230.0,18.0,38.4,11.60870056497175,9.131869722557294,7.196749174917503,19.9604433497537
2016-03-09 15:00:00,49.6,230.0,18.0,38.4,0.0,0.0,0.0,0.0
2016-03-09 16:00:00,53.9,230.0,19.0,39.4,0.0,0.0,0.0,0.0
2016-03-09 17:00:00,56.2,230.0,19.0,39.4,0.0,0.0,0.0,0.0
2016-03-09 18:00:00,67.2,230.0,19.0,39.4,0.0,0.0,0.0,0.0
2016-03-09 19:00:00,76.7,225.0,24.0,35.4,0.0,0.0,0.0,0.0
2016-03-09 20:00:00,70.8,225.0,24.0,35.4,0.0,0.0,0.0,0.0
2016-03-09 21:00:00,64.4,225.0,24.0,35.4,0.0,0.0,0.0,0.0
2016-03-09 22:00:00,50.0,225.0,16.0,33.0,0.0,0.0,0.0,0.0
2016-03-09 23:00:00,44.9,225.0,16.0,33.0,0.0,0.0,0.0,0.0
2016-03-10 00:00:00,39.7,225.0,16.0,33.0,0.0,0.0,0.0,0.0
2016-03-10 01:00:00,0.0,230.0,15.0,30.6,2.2718591549295777,2.1766666666666667,2.13487870619946,3.067353723404259
2016-03-10 02:00:00,37.0,230.0,15.0,30.6,0.0,1.438703339882121,1.7862711864406775,3.519999999999999
2016-03-10 03:00:00,39.5,230.0,15.0,30.6,0.0,0.0,0.0,0.0
2016-03-10 04:00:00,39.3,265.0,20.0,28.6,0.0,0.0,0.0,0.0
2016-03-10 05:00:00,52.2,265.0,20.0,28.6,0.0,0.0,0.0,0.0
2016-03-10 06:00:00,53.4,265.0,20.0,28.6,0.0,0.0,0.0,0.0
2016-03-10 07:00:00,55.1,285.0,13.0,29.1,0.0,0.0,0.0,0.0
2016-03-10 08:00:00,60.7,285.0,13.0,29.1,0.0,0.0,0.0,0.0
2016-03-10 09:00:00,61.9,285.0,13.0,29.1,0.0,0.0,0.0,0.0
2016-03-10 10:00:00,59.0,270.0,9.0,35.3,0.0,0.0,0.0,0.0
2016-03-10 11:00:00,51.3,270.0,9.0,35.3,0.0,0.0,0.0,0.0
2016-03-10 12:00:00,55.5,270.0,9.0,35.3,11.228000000000002,0.0,0.0,22.42196078431372
2016-03-10 13:00:00,52.8,240.0,3.0,38.6,8.138111888111888,7.615445098718382,8.009979508196725,10.087799999999994
2016-03-10 14:00:00,39.3,240.0,3.0,38.6,0.0,0.0,0.0,0.0
2016-03-10 15:00:00,25.2,240.0,3.0,38.6,0.0,0.0,0.0,0.0
2016-03-10 16:00:00,23.1,180.0,5.0,39.5,0.0,0.0,0.0,0.0
2016-03-10 17:00:00,22.7,180.0,5.0,39.5,0.0,0.0,0.0,0.0
2016-03-10 18:00:00,24.5,180.0,5.0,39.5,0.0,0.0,0.0,0.0
2016-03-10 19:00:00,25.2,175.0,10.0,36.4,0.0,0.0,0.0,0.0
2016-03-10 20:00:00,29.3,175.0,10.0,36.4,0.0,0.0,0.0,0.0
2016-03-10 21:00:00,29.3,175.0,10.0,36.4,0.0,0.0,0.0,0.0
2016-03-10 22:00:00,28.8,185.0,13.0,33.5,0.0,0.0,0.0,0.0
2016-03-10 23:00:00,30.7,185.0,13.0,33.5,0.0,0.0,0.0,0.0
2016-03-11 00:00:00,32.2,185.0,13.0,33.5,2.2061818181818182,0.0,1.802777777777778,2.037142857142857
2016-03-11 01:00:00,31.7,200.0,16.0,27.4,0.0,0.0,0.0,0.0
2016-03-11 02:00:00,31.8,200.0,16.0,27.4,1.579411764705882,1.1890464547677255,1.702672176308539,1.0251851851851852
2016-03-11 03:00:00,31.7,200.0,16.0,27.4,0.0,0.0,0.0,0.0
2016-03-11 04:00:00,32.0,190.0,17.0,25.1,0.0,0.0,0.0,0.0
2016-03-11 05:00:00,31.8,190.0,17.0,25.1,0.0,0.0,0.0,0.0
2016-03-11 06:00:00,31.9,190.0,17.0,25.1,0.0,0.0,0.0,0.0
2016-03-11 07:00:00,31.9,190.0,16.0,24.7,0.0,0.0,0.0,0.0
2016-03-11 08:00:00,31.8,190.0,16.0,24.7,0.0,0.0,0.0,0.0
2016-03-11 09:00:00,31.8,190.0,16.0,24.7,0.0,0.0,0.0,0.0
2016-03-11 10:00:00,31.8,190.0,12.0,28.5,0.0,0.0,0.0,0.0
2016-03-11 11:00:00,31.7,190.0,12.0,28.5,0.0,0.0,0.0,0.0
2016-03-11 12:00:00,31.7,190.0,12.0,28.5,0.0,0.0,0.0,0.0
2016-03-11 13:00:00,32.0,120.0,9.0,33.7,11.678366271409727,9.125952251763431,5.517350157728713,17.243775510204078
2016-03-11 14:00:00,31.9,120.0,9.0,33.7,0.0,0.0,0.0,0.0
2016-03-11 15:00:00,31.7,120.0,9.0,33.7,0.0,0.0,0.0,0.0
2016-03-11 16:00:00,31.7,145.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-11 17:00:00,31.7,145.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-11 18:00:00,31.8,145.0,10.0,35.4,0.0,0.0,0.0,0.0
2016-03-11 19:00:00,32.0,165.0,17.0,31.6,0.0,0.0,0.0,0.0
2016-03-11 20:00:00,32.0,165.0,17.0,31.6,0.0,0.0,0.0,0.0
2016-03-11 21:00:00,32.1,165.0,17.0,31.6,0.0,0.0,0.0,0.0
2016-03-11 22:00:00,32.0,190.0,26.0,27.8,0.0,0.0,0.0,0.0
2016-03-11 23:00:00,31.8,190.0,26.0,27.8,0.0,0.0,0.0,0.0
2016-03-12 00:00:00,31.8,190.0,26.0,27.8,1.4084615384615389,0.0,0.0,0.0
2016-03-12 01:00:00,31.9,190.0,23.0,25.7,0.0,0.0,0.0,0.0
2016-03-12 02:00:00,31.8,190.0,23.0,25.7,1.9591999999999992,1.1988313505948207,1.6613001912045888,2.2140000000000004
2016-03-12 03:00:00,31.7,190.0,23.0,25.7,0.0,0.0,0.0,0.0
2016-03-12 04:00:00,31.8,185.0,30.0,24.3,0.0,0.0,0.0,0.0
2016-03-12 05:00:00,31.8,185.0,30.0,24.3,0.0,0.0,0.0,0.0
2016-03-12 06:00:00,31.9,185.0,30.0,24.3,0.0,0.0,0.0,0.0
2016-03-12 07:00:00,31.8,190.0,29.0,23.5,0.0,0.0,0.0,0.0
2016-03-12 08:00:00,31.8,190.0,29.0,23.5,0.0,0.0,0.0,0.0
2016-03-12 09:00:00,31.8,190.0,29.0,23.5,0.0,0.0,0.0,0.0
2016-03-12 10:00:00,31.8,205.0,24.0,28.5,0.0,0.0,0.0,0.0
2016-03-12 11:00:00,31.8,205.0,24.0,28.5,0.0,0.0,0.0,0.0
2016-03-12 12:00:00,31.7,205.0,24.0,28.5,0.0,0.0,0.0,0.0
2016-03-12 13:00:00,31.7,205.0,17.0,33.2,10.484864420706652,9.243327586206906,6.988447204968948,12.138428571428571
2016-03-12 14:00:00,31.7,205.0,17.0,33.2,0.0,0.0,0.0,0.0
2016-03-12 15:00:00,31.6,205.0,17.0,33.2,0.0,18.71,0.0,0.0
2016-03-12 16:00:00,31.6,220.0,17.0,35.3,0.0,0.0,0.0,0.0
2016-03-12 17:00:00,47.6,220.0,17.0,35.3,0.0,0.0,0.0,0.0
2016-03-12 18:00:00,47.3,220.0,17.0,35.3,0.0,0.0,0.0,0.0
2016-03-12 19:00:00,51.8,215.0,23.0,32.2,0.0,0.0,0.0,0.0
2016-03-12 20:00:00,53.2,215.0,23.0,32.2,0.0,0.0,0.0,0.0
2016-03-12 21:00:00,51.5,215.0,23.0,32.2,0.0,0.0,0.0,0.0
2016-03-12 22:00:00,51.8,230.0,23.0,30.6,0.0,0.0,0.0,0.0
2016-03-12 23:00:00,44.6,230.0,23.0,30.6,0.0,0.0,0.0,0.0
2016-03-13 00:00:00,48.8,230.0,23.0,30.6,0.0,0.0,0.0,0.0
2016-03-13 01:00:00,48.1,240.0,24.0,28.6,1.9780976863753208,1.5687457240592906,1.5341529105125984,1.6784210526315786
2016-03-13 02:00:00,0.0,240.0,24.0,28.6,0.0,0.0,0.0,0.0
2016-03-13 03:00:00,47.1,240.0,24.0,28.6,0.0,2.66,0.0,0.0
2016-03-13 04:00:00,48.7,245.0,26.0,28.0,0.0,0.0,0.0,0.0
2016-03-13 05:00:00,45.9,245.0,26.0,28.0,0.0,0.0,0.0,0.0
2016-03-13 06:00:00,45.1,245.0,26.0,28.0,0.0,0.0,0.0,0.0
2016-03-13 07:00:00,59.5,235.0,19.0,27.3,0.0,0.0,0.0,0.0
2016-03-13 08:00:00,67.2,235.0,19.0,27.3,0.0,0.0,0.0,0.0
2016-03-13 09:00:00,61.3,235.0,19.0,27.3,0.0,0.0,0.0,0.0
2016-03-13 10:00:00,52.4,230.0,20.0,33.2,0.0,0.0,0.0,0.0
2016-03-13 11:00:00,50.4,230.0,20.0,33.2,0.0,0.0,0.0,0.0
2016-03-13 12:00:00,47.3,230.0,20.0,33.2,8.286297071129704,7.414827586206898,6.258388278388286,14.44265258215965
2016-03-13 13:00:00,45.0,200.0,12.0,37.4,0.0,9.173145491803275,4.239285714285714,31.405585106382965
2016-03-13 14:00:00,48.4,200.0,12.0,37.4,0.0,12.310825958702072,16.21,0.0
2016-03-13 15:00:00,45.2,200.0,12.0,37.4,0.0,0.0,0.0,0.0
2016-03-13 16:00:00,49.9,230.0,21.0,38.6,0.0,0.0,0.0,0.0
2016-03-13 17:00:00,46.7,230.0,21.0,38.6,0.0,0.0,0.0,0.0
2016-03-13 18:00:00,53.2,230.0,21.0,38.6,0.0,0.0,0.0,0.0
2016-03-13 19:00:00,56.7,235.0,23.0,34.1,0.0,0.0,0.0,0.0
2016-03-13 20:00:00,64.7,235.0,23.0,34.1,0.0,0.0,0.0,0.0
2016-03-13 21:00:00,72.5,235.0,23.0,34.1,0.0,0.0,0.0,0.0
2016-03-13 22:00:00,66.0,215.0,17.0,32.1,0.0,0.0,0.0,0.0
2016-03-13 23:00:00,59.6,215.0,17.0,32.1,0.0,0.0,0.0,0.0
2016-03-14 00:00:00,60.6,215.0,17.0,32.1,0.0,0.0,0.0,0.0
2016-03-14 01:00:00,47.6,210.0,7.0,29.0,1.5469710467706042,1.5105610561056104,2.171399711399711,1.819251700680272
2016-03-14 02:00:00,45.4,210.0,7.0,29.0,0.0,0.0,0.0,0.0
2016-03-14 03:00:00,47.2,210.0,7.0,29.0,0.0,1.6736923076923076,0.0,0.0
2016-03-14 04:00:00,44.7,245.0,11.0,27.5,0.0,0.0,0.0,0.0
2016-03-14 05:00:00,45.4,245.0,11.0,27.5,0.0,0.0,0.0,0.0
2016-03-14 06:00:00,43.5,245.0,11.0,27.5,0.0,0.0,0.0,0.0
2016-03-14 07:00:00,53.5,200.0,12.0,28.0,0.0,0.0,0.0,0.0
2016-03-14 08:00:00,64.6,200.0,12.0,28.0,0.0,0.0,0.0,0.0
2016-03-14 09:00:00,55.7,200.0,12.0,28.0,0.0,0.0,0.0,0.0
2016-03-14 10:00:00,54.3,215.0,10.0,34.2,0.0,0.0,0.0,0.0
2016-03-14 11:00:00,50.9,215.0,10.0,34.2,0.0,0.0,0.0,0.0
2016-03-14 12:00:00,51.2,215.0,10.0,34.2,8.865921052631569,14.465605095541395,5.747448453608245,13.715726256983242
2016-03-14 13:00:00,46.9,220.0,9.0,38.0,0.0,0.0,0.0,0.0
2016-03-14 14:00:00,50.1,220.0,9.0,38.0,10.085454545454546,9.044593406593387,9.699835820895506,19.597374999999992
2016-03-14 15:00:00,0.0,220.0,9.0,38.0,0.0,0.0,0.0,0.0
2016-03-14 16:00:00,52.7,220.0,7.0,39.1,0.0,0.0,0.0,0.0
2016-03-14 17:00:00,49.3,220.0,7.0,39.1,0.0,0.0,0.0,0.0
2016-03-14 18:00:00,32.7,220.0,7.0,39.1,0.0,0.0,0.0,0.0
2016-03-14 19:00:00,33.5,195.0,9.0,34.4,0.0,0.0,0.0,0.0
2016-03-14 20:00:00,36.1,195.0,9.0,34.4,0.0,0.0,0.0,0.0
2016-03-14 21:00:00,39.8,195.0,9.0,34.4,0.0,0.0,0.0,0.0
2016-03-14 22:00:00,48.4,190.0,12.0,32.5,0.0,0.0,0.0,0.0
2016-03-14 23:00:00,53.4,190.0,12.0,32.5,0.0,0.0,0.0,0.0
2016-03-15 00:00:00,53.8,190.0,12.0,32.5,0.0,0.0,0.0,0.0
2016-03-15 01:00:00,49.2,210.0,17.0,29.0,2.87242774566474,2.175846153846153,2.9167234848484864,1.4057142857142857
2016-03-15 02:00:00,48.6,210.0,17.0,29.0,0.0,1.6564672897196262,2.222970297029704,3.936666666666666
2016-03-15 03:00:00,43.3,210.0,17.0,29.0,0.0,0.0,0.0,0.0
2016-03-15 04:00:00,47.4,200.0,21.0,26.9,0.0,0.0,0.0,0.0
2016-03-15 05:00:00,49.5,200.0,21.0,26.9,0.0,0.0,0.0,0.0
2016-03-15 06:00:00,42.3,200.0,21.0,26.9,0.0,0.0,0.0,0.0
2016-03-15 07:00:00,50.6,260.0,6.0,25.9,0.0,0.0,0.0,0.0
2016-03-15 08:00:00,51.7,260.0,6.0,25.9,0.0,0.0,0.0,0.0
2016-03-15 09:00:00,62.3,260.0,6.0,25.9,0.0,0.0,0.0,0.0
2016-03-15 10:00:00,58.7,260.0,6.0,32.1,0.0,0.0,0.0,0.0
2016-03-15 11:00:00,56.3,260.0,6.0,32.1,0.0,0.0,0.0,0.0
2016-03-15 12:00:00,53.7,260.0,6.0,32.1,11.88068181818182,0.0,10.538181818181815,12.95860655737705
2016-03-15 13:00:00,50.9,235.0,9.0,37.0,0.0,0.0,5.546250000000001,0.0
